Term,Ses,Subject,Catalog,Sec,Class Nbr,Career,Course Name,Topic Name,School,Dept,Instr ID,Class Start Date,Class End Date,Mtg Start,Mtg End,M,T,W,Th,Fri,S,Su,Bldng/Room,Enrl Cap,Wait Cap,Class Stat,Min,Max,Component
2228,S,BCHM, 491,97,4786,UGRD,Student-Faculty Research/CA,,COS,CHEM,880,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,CCI, 399,81,4787,UGRD,Individual Study,,CHSS,CMCI,917,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IS
2228,S,PCST, 399,81,4788,UGRD,Individual Study,,CHSS,PCST,1020,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,BUS, 299,80,4789,UGRD,Individual Study,,SBE,BUSI,103,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,ENG, 399,80,4790,UGRD,Independent Study and Research,,CHSS,ENGL,848,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,FP, 499,82,4791,UGRD,Individual Study,,CFMA,FILM,846,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IS
2228,S,ENV, 291,83,4792,UGRD,Student-Faculty Research/CA,,COS,ENV,114,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,ENG, 499,81,4793,UGRD,Individual Study,,CHSS,ENGL,848,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IS
2228,S,ENG, 399,81,4794,UGRD,Independent Study and Research,,CHSS,ENGL,848,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,ART, 499,80,4795,UGRD,Individual Study,,CHSS,ARTS,686,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IS
2228,S,ENV, 499,80,4796,UGRD,Individual Study,,COS,ENV,484,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,4.00,IS
2228,S,TH, 399,84,4797,UGRD,Independent Study,,COPA,THEA,702,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IS
2228,S,BIOL, 491,97,4798,UGRD,Student-Faculty Research/CA,,COS,BIOL,,8/29/22,12/17/22,,,,,,,,,,,1,0,Cancelled,1.00,3.00,RS
2228,S,ANTH, 399,80,4800,UGRD,Individual Study,,CHSS,SOCI,736,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IS
2228,S,GD, 399,84,4801,UGRD,Individual Study,,CHSS,ARTS,686,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,ENV, 491,88,4802,UGRD,Student-Faculty Research/CA,,COS,ENV,114,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,ECON, 491,81,4803,UGRD,Student-Faculty Research/CA,,SBE,BUSI,69,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,BCHM, 499,80,4804,UGRD,Individual Study,,COS,CHEM,969,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IS
2228,S,BCHM, 491,98,4805,UGRD,Student-Faculty Research/CA,,COS,CHEM,847,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,TH, 499,86,4806,UGRD,Individual Study,,COPA,THEA,555,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IS
2228,S,AHP, 490,84,4807,UGRD,Independent Internship,,CHBS,HSK,244,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,AHP, 490,85,4808,UGRD,Independent Internship,,CHBS,HSK,783,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,AHP, 490,86,4809,UGRD,Independent Internship,,CHBS,HSK,244,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,AHP, 490,87,4810,UGRD,Independent Internship,,CHBS,HSK,244,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,ENV, 291,84,4811,UGRD,Student-Faculty Research/CA,,COS,ENV,114,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,BIOL, 490,83,4812,UGRD,Independent Internship,,COS,BIOL,519,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,BRJL, 490,82,4813,UGRD,Independent Internship,,CFMA,FILM,905,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 290,82,4814,UGRD,Internship,,SBE,BUSI,387,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 290,83,4815,UGRD,Internship,,SBE,BUSI,223,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,96,4816,UGRD,Independent Internship,,SBE,BUSI,60,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,97,4817,UGRD,Independent Internship,,SBE,BUSI,609,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,98,4818,UGRD,Independent Internship,,SBE,BUSI,66,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,99,4819,UGRD,Independent Internship,,SBE,BUSI,552,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,100,4820,UGRD,Independent Internship,,SBE,BUSI,567,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,101,4821,UGRD,Independent Internship,,SBE,BUSI,60,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,102,4822,UGRD,Independent Internship,,SBE,BUSI,416,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,103,4823,UGRD,Independent Internship,,SBE,BUSI,552,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,104,4824,UGRD,Independent Internship,,SBE,BUSI,404,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,105,4825,UGRD,Independent Internship,,SBE,BUSI,404,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,106,4826,UGRD,Independent Internship,,SBE,BUSI,582,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,107,4827,UGRD,Independent Internship,,SBE,BUSI,286,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,108,4829,UGRD,Independent Internship,,SBE,BUSI,637,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,CCI, 490,82,4830,UGRD,Independent Internship,,CHSS,CMCI,917,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,CCI, 490,83,4831,UGRD,Independent Internship,,CHSS,CMCI,492,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,CCI, 490,84,4832,UGRD,Independent Internship,,CHSS,CMCI,917,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,CCI, 490,85,4833,UGRD,Independent Internship,,CHSS,CMCI,492,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,CCI, 490,86,4834,UGRD,Independent Internship,,CHSS,CMCI,917,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,COM, 490,124,4835,UGRD,Independent Internship,,SOC,COMM,336,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,125,4836,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,126,4837,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,127,4838,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,128,4839,UGRD,Independent Internship,,SOC,COMM,701,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,129,4840,UGRD,Independent Internship,,SOC,COMM,527,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,130,4841,UGRD,Independent Internship,,SOC,COMM,645,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,131,4842,UGRD,Independent Internship,,SOC,COMM,549,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,132,4843,UGRD,Independent Internship,,SOC,COMM,927,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,133,4844,UGRD,Independent Internship,,SOC,COMM,129,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,134,4845,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,135,4846,UGRD,Independent Internship,,SOC,COMM,336,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,136,4847,UGRD,Independent Internship,,SOC,COMM,501,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,137,4848,UGRD,Independent Internship,,SOC,COMM,527,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,138,4849,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,139,4850,UGRD,Independent Internship,,SOC,COMM,129,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,140,4851,UGRD,Independent Internship,,SOC,COMM,336,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,141,4852,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,142,4853,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,143,4854,UGRD,Independent Internship,,SOC,COMM,927,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,144,4855,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,DOC, 490,86,4857,UGRD,Independent Internship,,CFMA,FILM,1004,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,DOC, 490,87,4858,UGRD,Independent Internship,,CFMA,FILM,1004,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,ENG, 290,80,4859,UGRD,Internship,,CHSS,ENGL,612,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,ENG, 490,86,4860,UGRD,Independent Internship,,CHSS,ENGL,917,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,ENG, 490,87,4861,UGRD,Independent Internship,,CHSS,ENGL,831,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,ENG, 490,88,4862,UGRD,Independent Internship,,CHSS,ENGL,648,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,PHYS, 291,80,4863,UGRD,Student-Faculty Research/CA,,COS,PHYZ,742,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,CHEM, 291,81,4864,UGRD,Student-Faculty Research/CA,,COS,CHEM,584,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,FTV, 490,112,4865,UGRD,Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,113,4866,UGRD,Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,114,4867,UGRD,Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,115,4868,UGRD,Internship,,CFMA,FILM,792,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,116,4869,UGRD,Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,117,4870,UGRD,Internship,,CFMA,FILM,177,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,118,4871,UGRD,Internship,,CFMA,FILM,85,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,119,4872,UGRD,Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,120,4873,UGRD,Internship,,CFMA,FILM,1002,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BCHM, 491,99,4874,UGRD,Student-Faculty Research/CA,,COS,CHEM,601,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,GD, 390,82,4877,UGRD,Independent Internship,,CHSS,ARTS,686,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,GD, 390,83,4878,UGRD,Independent Internship,,CHSS,ARTS,686,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,GD, 290,81,4880,UGRD,Independent Internship,,CHSS,ARTS,106,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,GD, 490,84,4881,UGRD,Independent Internship,,CHSS,ARTS,106,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,GD, 490,85,4882,UGRD,Independent Internship,,CHSS,ARTS,686,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,HSCI, 490,91,4883,UGRD,Independent Internship,,CHBS,HSK,783,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,HSCI, 490,92,4884,UGRD,Independent Internship,,CHBS,HSK,783,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,HSCI, 490,93,4885,UGRD,Independent Internship,,CHBS,HSK,783,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,HSCI, 490,94,4886,UGRD,Independent Internship,,CHBS,HSK,486,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,HSCI, 490,95,4887,UGRD,Independent Internship,,CHBS,HSK,486,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,HSCI, 490,96,4888,UGRD,Independent Internship,,CHBS,HSK,954,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,HSCI, 490,97,4889,UGRD,Independent Internship,,CHBS,HSK,229,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,IES, 490,84,4890,UGRD,Independent Internship,,CES,EDUC,521,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,MUS, 490,83,4892,UGRD,Independent Internship,,COPA,MUSI,933,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,POSC, 490,85,4893,UGRD,Independent Internship,,CHSS,POLI,315,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,POSC, 490,86,4894,UGRD,Independent Internship,,CHSS,POLI,590,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,MATH, 350,80,4895,UGRD,Differential Equations,,COS,MATH,978,8/29/22,12/17/22,,,,,,,,,,,15,0,Active,3.00,3.00,LEC
2228,S,PRA, 490,91,4896,UGRD,Independent Internship,,CFMA,FILM,681,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,PRA, 490,92,4897,UGRD,Independent Internship,,CFMA,FILM,699,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,PRA, 490,93,4898,UGRD,Independent Internship,,CFMA,FILM,681,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,PRA, 490,94,4899,UGRD,Independent Internship,,CFMA,FILM,528,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,PRA, 490,95,4900,UGRD,Independent Internship,,CFMA,FILM,699,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,PSY, 290,80,4901,UGRD,Intern Program,,CHBS,PSYC,464,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IT
2228,S,PSY, 490,83,4902,UGRD,Independent Internship,,CHBS,PSYC,807,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,PSY, 490,84,4903,UGRD,Independent Internship,,CHBS,PSYC,3,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,PSY, 490,85,4904,UGRD,Independent Internship,,CHBS,PSYC,464,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,PSY, 490,86,4905,UGRD,Independent Internship,,CHBS,PSYC,70,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,SOC, 490,81,4906,UGRD,Independent Internship,,CHSS,SOCI,940,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,TWP, 490,85,4907,UGRD,Independent Internship,,CFMA,FILM,65,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,TWP, 490,86,4908,UGRD,Independent Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 491,145,4914,UGRD,Student-Faculty Research/CA,,SOC,COMM,,8/29/22,12/17/22,,,,,,,,,,,1,0,Cancelled,1.00,3.00,RS
2228,S,COM, 490,145,4915,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,SOC, 499,81,4917,UGRD,Individual Study,,CHSS,SOCI,317,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IS
2228,S,HIST, 490,81,4918,UGRD,Independent Internship,,CHSS,HIST,490,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,121,4919,UGRD,Internship,,CFMA,FILM,218,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,ENV, 291,85,4920,UGRD,Student-Faculty Research/CA,,COS,ENV,689,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,CPSC, 299,80,4921,UGRD,Individual Study,,SENG,EECS,140,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,CPSC, 299,81,4922,UGRD,Individual Study,,SENG,EECS,632,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,HSCI, 491,99,4923,UGRD,Student-Faculty Research/CA,,CHBS,HSK,229,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,ENG, 490,89,4924,UGRD,Independent Internship,,CHSS,ENGL,648,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,BUS, 490,109,4925,UGRD,Independent Internship,,SBE,BUSI,958,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,110,4926,UGRD,Independent Internship,,SBE,BUSI,563,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,146,4927,UGRD,Independent Internship,,SOC,COMM,701,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,147,4928,UGRD,Independent Internship,,SOC,COMM,129,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,148,4929,UGRD,Independent Internship,,SOC,COMM,129,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,149,4930,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,150,4931,UGRD,Independent Internship,,SOC,COMM,336,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,151,4932,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,CPSC, 490,80,4933,UGRD,Intern Program,,SENG,EECS,885,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,122,4934,UGRD,Internship,,CFMA,FILM,803,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,HSCI, 490,98,4935,UGRD,Independent Internship,,CHBS,HSK,954,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,MUS, 490,84,4936,UGRD,Independent Internship,,COPA,MUSI,13,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,PHIL, 490,80,4937,UGRD,Independent Internship,,COS,PHIL,992,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,TWP, 490,87,4938,UGRD,Independent Internship,,CFMA,FILM,899,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,CHEM, 491,90,4940,UGRD,Student-Faculty Research/CA,,COS,CHEM,96,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,RS
2228,S,COM, 499,110,4941,UGRD,Individual Study,,SOC,COMM,336,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,6.00,IS
2228,S,AH, 498A,81,4942,UGRD,Senior Thesis in Art Hist: Res,,CHSS,ARTS,249,8/29/22,12/17/22,,,,,,,,,,,10,0,Active,1.00,1.00,IS
2228,S,CPSC, 490,81,4944,UGRD,Intern Program,,SENG,EECS,306,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,PSY, 490,87,4945,UGRD,Independent Internship,,CHBS,PSYC,464,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,GD, 390,84,4946,UGRD,Independent Internship,,CHSS,ARTS,686,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,COM, 490,152,4947,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 290,84,4948,UGRD,Internship,,CFMA,FILM,903,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,111,4949,UGRD,Independent Internship,,SBE,BUSI,409,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,PCST, 490,80,4951,UGRD,Intern Program,,CHSS,PCST,1020,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,1.00,3.00,IT
2228,S,BUS, 490,112,4952,UGRD,Independent Internship,,SBE,BUSI,60,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,153,4953,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,35,0,Active,0.50,6.00,IT
2228,S,COM, 490,154,4954,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,155,4955,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,123,4956,UGRD,Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,IES, 490,85,4957,UGRD,Independent Internship,,CES,EDUC,521,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,SOC, 499,82,4958,UGRD,Individual Study,,CHSS,SOCI,71,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IS
2228,S,AHP, 490,88,4959,UGRD,Independent Internship,,CHBS,HSK,783,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,3.00,IT
2228,S,BRJL, 490,83,4960,UGRD,Independent Internship,,CFMA,FILM,905,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,113,4961,UGRD,Independent Internship,,SBE,BUSI,223,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,114,4962,UGRD,Independent Internship,,SBE,BUSI,264,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,115,4963,UGRD,Independent Internship,,SBE,BUSI,86,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,116,4964,UGRD,Independent Internship,,SBE,BUSI,637,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,BUS, 490,117,4965,UGRD,Independent Internship,,SBE,BUSI,747,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,156,4967,UGRD,Independent Internship,,SOC,COMM,337,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,157,4968,UGRD,Independent Internship,,SOC,COMM,336,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,158,4969,UGRD,Independent Internship,,SOC,COMM,821,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,COM, 490,159,4970,UGRD,Independent Internship,,SOC,COMM,336,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,DOC, 490,88,4971,UGRD,Independent Internship,,CFMA,FILM,62,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,124,4972,UGRD,Internship,,CFMA,FILM,31,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
2228,S,FTV, 490,125,4973,UGRD,Internship,,CFMA,FILM,930,8/29/22,12/17/22,,,,,,,,,,,1,0,Active,0.50,6.00,IT
